DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
17/04/2020,1350,SJF,1280,1350,1280,463030
16/04/2020,1270,SJF,1270,1290,1240,478030
15/04/2020,1270,SJF,1290,1290,1240,495280
14/04/2020,1270,SJF,1290,1290,1230,532900
13/04/2020,1290,SJF,1290,1300,1220,316840
10/4/2020,1290,SJF,1260,1300,1250,199820
9/4/2020,1280,SJF,1270,1310,1270,368170
8/4/2020,1290,SJF,1270,1290,1250,420710
7/4/2020,1270,SJF,1280,1290,1220,373410
6/4/2020,1270,SJF,1270,1310,1250,264980
3/4/2020,1290,SJF,1230,1300,1220,262880
1/4/2020,1230,SJF,1200,1240,1150,327200
31/03/2020,1160,SJF,1170,1240,1140,410740
30/03/2020,1170,SJF,1200,1200,1160,699790
27/03/2020,1240,SJF,1250,1260,1200,155430
26/03/2020,1250,SJF,1260,1330,1250,275620
25/03/2020,1330,SJF,1290,1340,1260,507640
24/03/2020,1260,SJF,1260,1290,1240,351430
23/03/2020,1270,SJF,1280,1340,1270,907580
20/03/2020,1360,SJF,1400,1480,1350,212930
19/03/2020,1400,SJF,1550,1550,1400,954720
18/03/2020,1500,SJF,1480,1500,1470,901850
17/03/2020,1410,SJF,1320,1410,1320,521440
16/03/2020,1320,SJF,1300,1380,1300,727190
13/03/2020,1290,SJF,1290,1300,1260,611240
12/3/2020,1350,SJF,1400,1400,1350,808450
11/3/2020,1450,SJF,1540,1540,1420,403280
10/3/2020,1520,SJF,1450,1540,1420,659230
9/3/2020,1510,SJF,1560,1560,1510,743350
6/3/2020,1620,SJF,1620,1650,1590,352430
5/3/2020,1610,SJF,1670,1670,1610,303860
4/3/2020,1650,SJF,1640,1650,1580,540600
3/3/2020,1630,SJF,1560,1650,1560,217140
2/3/2020,1560,SJF,1590,1600,1550,157870
28/02/2020,1600,SJF,1590,1610,1550,448830
27/02/2020,1610,SJF,1620,1620,1590,166110
26/02/2020,1600,SJF,1590,1660,1590,189630
25/02/2020,1640,SJF,1530,1640,1530,387230
24/02/2020,1630,SJF,1750,1750,1630,780640
21/02/2020,1750,SJF,1780,1790,1730,72760
20/02/2020,1780,SJF,1770,1800,1720,637090
19/02/2020,1760,SJF,1720,1790,1720,85560
18/02/2020,1730,SJF,1800,1830,1720,266780
17/02/2020,1800,SJF,1720,1800,1720,336990
14/02/2020,1720,SJF,1700,1730,1690,193260
13/02/2020,1720,SJF,1700,1730,1690,195230
12/2/2020,1720,SJF,1680,1730,1670,301450
11/2/2020,1680,SJF,1650,1730,1650,240490
10/2/2020,1650,SJF,1700,1780,1650,474720
7/2/2020,1760,SJF,1790,1800,1670,199000
6/2/2020,1790,SJF,1660,1810,1650,740030
5/2/2020,1700,SJF,1560,1700,1540,900870
